BANK_INVESTMENT,TERM,INTEREST_RATE,EMPLOYEMENT_DURATION,ANNUAL_INCOME,STATUS,LOAN_PURPOSE,STATE,DTI,INITIAL_LIST_STATUS,RECEIVED_INTEREST_TOTAL,RECEIVED_LATE_FEE,APPLICATION_TYPE,TOTAL_COLLECTION_AMOUNT,TOTAL_CURRENT_BALANCE,LOAN_STATUS
9000.0,36,6.89,0,27332.0,Source Verified,credit_card,NV,31.59,f,287.02,0.0,INDIVIDUAL,0.0,31810.0,0.0
11200.0,60,14.99,10,50000.0,Source Verified,debt_consolidation,CA,15.14,f,1922.55,0.0,INDIVIDUAL,0.0,31493.0,0.0
28000.0,60,13.35,10,93600.0,Source Verified,credit_card,MA,33.79,f,4518.86,0.0,INDIVIDUAL,0.0,348830.0,0.0
15000.0,36,6.03,3,90750.0,Not Verified,home_improvement,IL,0.58,w,752.65,0.0,INDIVIDUAL,0.0,167649.0,1.0
35000.0,60,12.69,6,130000.0,Source Verified,credit_card,MD,36.43,w,1780.98,0.0,INDIVIDUAL,0.0,377623.0,0.0
7000.0,36,16.59,10,61000.0,Source Verified,home_improvement,TN,17.19,f,1502.87,0.0,INDIVIDUAL,0.0,32711.0,0.0
2000.0,36,23.43,9,44000.0,Not Verified,other,PA,20.54,f,658.95,0.0,INDIVIDUAL,0.0,26284.0,0.0
20000.0,60,13.99,8,50000.0,Source Verified,debt_consolidation,NY,23.55,w,1326.68,0.0,INDIVIDUAL,0.0,24118.0,0.0
13700.0,36,9.99,10,30000.0,Not Verified,debt_consolidation,AL,16.36,f,827.09,0.0,INDIVIDUAL,0.0,83008.0,0.0
5000.0,36,8.38,10,58000.0,Not Verified,debt_consolidation,RI,18.5,w,0.0,0.0,INDIVIDUAL,0.0,90565.0,0.0
7200.0,36,10.99,0,45000.0,Source Verified,debt_consolidation,CA,16.56,w,61.54,0.0,INDIVIDUAL,0.0,24420.0,0.0
15000.0,36,9.99,1,130000.0,Not Verified,home_improvement,NY,1.31,w,802.15,0.0,INDIVIDUAL,0.0,4875.0,0.0
8800.0,36,14.09,10,49234.36,Not Verified,debt_consolidation,CA,17.26,f,2017.25,0.0,INDIVIDUAL,,,1.0
25200.0,60,10.78,10,90000.0,Not Verified,debt_consolidation,OH,15.45,w,0.0,0.0,INDIVIDUAL,498.0,142432.0,0.0
29250.0,36,13.99,6,85000.0,Source Verified,credit_card,IL,26.75,f,2519.59,0.0,INDIVIDUAL,0.0,371175.0,0.0
35000.0,60,19.72,6,130000.0,Verified,credit_card,KS,17.16,f,16339.99,0.0,INDIVIDUAL,0.0,72936.0,0.0
16000.0,36,7.89,2,80000.0,Not Verified,debt_consolidation,TX,14.91,w,837.73,0.0,INDIVIDUAL,766.0,121664.0,0.0
10000.0,60,21.0,10,35000.0,Source Verified,home_improvement,FL,20.67,f,3798.9,0.0,INDIVIDUAL,0.0,18920.0,0.0
12700.0,36,12.29,0,87800.0,Not Verified,debt_consolidation,CT,8.1,f,1145.34,0.0,INDIVIDUAL,0.0,16017.0,0.0
20000.0,36,11.99,0,62400.0,Source Verified,debt_consolidation,CA,29.15,w,3066.45,0.0,INDIVIDUAL,0.0,65744.0,1.0
8000.0,36,13.05,10,35931.0,Source Verified,debt_consolidation,OR,21.31,f,1607.84,0.0,INDIVIDUAL,0.0,198850.0,0.0
12000.0,36,14.65,3,64523.0,Source Verified,credit_card,IL,13.43,w,945.75,0.0,INDIVIDUAL,0.0,151858.0,0.0
8000.0,36,6.03,10,80000.0,Source Verified,debt_consolidation,GA,9.14,f,458.9,0.0,INDIVIDUAL,0.0,166794.0,0.0
8000.0,36,9.17,-1,35000.0,Verified,other,FL,21.67,f,491.81,0.0,INDIVIDUAL,0.0,244372.0,0.0
15000.0,36,5.32,2,82500.0,Not Verified,debt_consolidation,NJ,10.09,w,57.63,0.0,INDIVIDUAL,0.0,157395.0,0.0
35000.0,60,15.61,10,125000.0,Source Verified,credit_card,VA,23.9,w,3007.9,0.0,INDIVIDUAL,0.0,102672.0,1.0
8000.0,36,18.92,3,85000.0,Not Verified,other,NJ,19.29,w,1759.42,0.0,INDIVIDUAL,0.0,44071.0,1.0
10000.0,36,11.14,8,56100.0,Not Verified,house,NJ,11.79,f,1809.76,0.0,INDIVIDUAL,0.0,16605.0,1.0
26500.0,60,21.0,0,60000.0,Verified,credit_card,VA,24.36,f,10080.68,0.0,INDIVIDUAL,0.0,183739.0,0.0
9550.0,36,13.33,6,60000.0,Source Verified,debt_consolidation,TX,15.96,f,683.9,0.0,INDIVIDUAL,0.0,41790.0,0.0
6925.0,36,12.39,2,39000.0,Verified,debt_consolidation,FL,3.35,w,839.7,0.0,INDIVIDUAL,0.0,66571.0,0.0
6500.0,36,14.09,10,57000.0,Not Verified,debt_consolidation,MO,23.37,f,1507.79,0.0,INDIVIDUAL,550.0,197798.0,1.0
25000.0,60,12.29,10,59000.0,Source Verified,debt_consolidation,MO,33.22,w,1942.35,0.0,INDIVIDUAL,0.0,163085.0,0.0
26600.0,36,13.33,10,70000.0,Source Verified,debt_consolidation,NM,30.24,w,826.81,0.0,INDIVIDUAL,0.0,239734.0,0.0
17500.0,36,14.99,10,48661.0,Source Verified,debt_consolidation,NV,24.36,w,2741.6,0.0,INDIVIDUAL,0.0,19074.0,0.0
22000.0,60,17.86,3,50000.0,Not Verified,debt_consolidation,CO,36.62,w,0.0,0.0,INDIVIDUAL,0.0,94238.0,0.0
14300.0,60,16.99,2,32523.0,Source Verified,debt_consolidation,WI,38.96,w,175.46,0.0,INDIVIDUAL,0.0,103212.0,0.0
9000.0,36,12.99,4,41000.0,Not Verified,credit_card,VA,17.92,w,1010.14,0.0,INDIVIDUAL,0.0,18876.0,0.0
4800.0,36,13.33,10,100000.0,Source Verified,home_improvement,NY,10.32,w,202.4,0.0,INDIVIDUAL,0.0,535847.0,0.0
11000.0,36,6.89,10,26000.0,Not Verified,debt_consolidation,SC,15.28,w,291.44,0.0,INDIVIDUAL,0.0,11033.0,0.0
25000.0,36,7.51,4,73000.0,Verified,home_improvement,MO,19.04,f,2502.14,0.0,INDIVIDUAL,,,1.0
8000.0,36,15.61,0,38000.0,Source Verified,credit_card,NJ,20.83,f,483.3,0.0,INDIVIDUAL,0.0,30730.0,0.0
15725.0,36,11.67,10,70000.0,Verified,debt_consolidation,GA,23.76,f,1882.58,0.0,INDIVIDUAL,0.0,207817.0,0.0
9000.0,36,9.17,10,75000.0,Source Verified,home_improvement,TX,31.6,w,378.22,0.0,INDIVIDUAL,11904.0,68090.0,0.0
35000.0,60,20.49,10,120000.0,Source Verified,credit_card,MI,20.91,f,14956.58,0.0,INDIVIDUAL,0.0,157166.0,0.0
2000.0,36,14.16,5,45000.0,Not Verified,major_purchase,CT,14.0,f,352.65,0.0,INDIVIDUAL,0.0,8210.0,1.0
20000.0,60,13.98,10,102000.0,Source Verified,debt_consolidation,CA,7.28,w,2988.5,0.0,INDIVIDUAL,0.0,654336.0,0.0
3425.0,36,15.61,2,52000.0,Not Verified,home_improvement,TX,15.39,w,526.95,0.0,INDIVIDUAL,8067.0,97106.0,0.0
35000.0,36,7.9,10,95000.0,Verified,small_business,NV,0.01,f,3481.48,0.0,INDIVIDUAL,,,1.0
6400.0,36,19.99,10,170000.0,Not Verified,other,NY,7.41,w,1026.95,0.0,INDIVIDUAL,0.0,585824.0,1.0
5000.0,36,6.24,10,63000.0,Source Verified,credit_card,PA,20.67,f,72.55,0.0,INDIVIDUAL,0.0,38384.0,0.0
10800.0,60,17.57,10,45000.0,Verified,debt_consolidation,MD,33.79,w,458.84,0.0,INDIVIDUAL,0.0,46596.0,0.0
28000.0,36,8.9,10,89000.0,Verified,debt_consolidation,MO,11.76,f,1517.28,0.0,INDIVIDUAL,0.0,266568.0,1.0
5000.0,36,14.99,10,90000.0,Not Verified,major_purchase,TX,18.67,w,564.61,0.0,INDIVIDUAL,0.0,138427.0,1.0
12500.0,60,11.53,6,34000.0,Source Verified,debt_consolidation,PA,26.58,w,800.94,0.0,INDIVIDUAL,0.0,117370.0,0.0
10775.0,36,12.99,10,24000.0,Verified,debt_consolidation,NY,9.6,f,1903.16,0.0,INDIVIDUAL,0.0,71620.0,0.0
5000.0,36,8.19,-1,95000.0,Not Verified,home_improvement,CA,1.04,w,325.96,0.0,INDIVIDUAL,0.0,3246.0,0.0
24000.0,36,7.12,10,120000.0,Source Verified,debt_consolidation,IL,26.93,w,1922.0,0.0,INDIVIDUAL,0.0,264659.0,0.0
3375.0,36,16.29,-1,10000.0,Verified,debt_consolidation,OH,16.45,f,542.68,0.0,INDIVIDUAL,353.0,2742.0,0.0
18700.0,60,14.65,9,70000.0,Not Verified,credit_card,CA,11.42,f,867.0,0.0,INDIVIDUAL,0.0,16962.0,0.0
14000.0,36,8.67,4,93808.0,Verified,debt_consolidation,CA,2.52,f,987.93,0.0,INDIVIDUAL,0.0,11057.0,0.0
8000.0,36,20.31,5,60000.0,Not Verified,other,NV,19.45,w,2614.0,0.0,INDIVIDUAL,0.0,21065.0,0.0
17050.0,60,17.56,4,65000.0,Verified,debt_consolidation,MD,18.07,w,6014.91,0.0,INDIVIDUAL,0.0,35580.0,0.0
2400.0,36,13.33,10,33000.0,Not Verified,debt_consolidation,CA,17.42,f,213.98,0.0,INDIVIDUAL,0.0,141953.0,0.0
8325.0,36,18.55,-1,46728.0,Verified,small_business,NY,34.62,f,1453.11,0.0,INDIVIDUAL,0.0,33617.0,0.0
11725.0,60,23.7,0,35000.0,Verified,debt_consolidation,IN,12.38,f,5173.9,0.0,INDIVIDUAL,0.0,13373.0,0.0
6250.0,36,18.55,7,155000.0,Source Verified,credit_card,MA,9.47,f,542.22,0.0,INDIVIDUAL,0.0,45911.0,0.0
20225.0,60,13.67,10,50000.0,Verified,credit_card,IL,6.86,f,7286.39,0.0,INDIVIDUAL,,,0.0
12000.0,36,8.18,10,35000.0,Verified,credit_card,PA,15.09,w,76.35,0.0,INDIVIDUAL,130.0,104549.0,0.0
20000.0,36,12.29,10,60000.0,Source Verified,credit_card,NJ,20.7,f,1489.71,0.0,INDIVIDUAL,0.0,31921.0,0.0
2800.0,36,15.8,10,70000.0,Not Verified,credit_card,AL,12.99,f,528.84,0.0,INDIVIDUAL,0.0,46487.0,1.0
16000.0,60,12.99,5,48000.0,Source Verified,credit_card,FL,5.3,w,2370.66,0.0,INDIVIDUAL,0.0,13661.0,0.0
15025.0,36,13.33,10,35000.0,Source Verified,debt_consolidation,TX,33.3,w,663.83,0.0,INDIVIDUAL,0.0,45083.0,1.0
16000.0,60,17.57,7,40000.0,Source Verified,credit_card,FL,20.25,w,1771.84,0.0,INDIVIDUAL,0.0,20402.0,0.0
17800.0,60,13.99,10,65000.0,Source Verified,debt_consolidation,FL,18.61,f,1196.27,0.0,INDIVIDUAL,0.0,359972.0,0.0
19725.0,60,13.99,1,99000.0,Source Verified,credit_card,MD,17.76,w,0.0,0.0,INDIVIDUAL,0.0,84367.0,0.0
18000.0,60,14.98,10,182000.0,Verified,debt_consolidation,PA,13.85,f,4466.14,0.0,INDIVIDUAL,65.0,164574.0,0.0
20000.0,36,10.99,8,90000.0,Verified,debt_consolidation,VA,29.82,w,349.81,0.0,INDIVIDUAL,0.0,335835.0,0.0
7650.0,36,17.57,10,62000.0,Source Verified,other,NY,35.19,w,104.54,0.0,INDIVIDUAL,0.0,76587.0,0.0
6000.0,36,13.99,-1,15600.0,Verified,major_purchase,GA,16.16,w,617.05,0.0,INDIVIDUAL,0.0,7964.0,0.0
12000.0,36,6.03,3,98000.0,Not Verified,home_improvement,CA,9.6,f,866.85,0.0,INDIVIDUAL,0.0,556312.0,1.0
10000.0,36,11.99,8,110000.0,Verified,credit_card,TX,4.1,f,1565.76,0.0,INDIVIDUAL,0.0,207176.0,1.0
15950.0,60,9.99,3,180000.0,Source Verified,debt_consolidation,TX,9.55,f,630.89,0.0,INDIVIDUAL,0.0,50571.0,0.0
25775.0,36,13.99,3,72000.0,Not Verified,debt_consolidation,CA,19.22,w,841.04,0.0,INDIVIDUAL,0.0,522939.0,0.0
14000.0,60,14.48,2,57000.0,Not Verified,debt_consolidation,FL,18.03,w,157.67,0.0,INDIVIDUAL,0.0,207454.0,0.0
20000.0,36,9.17,2,110000.0,Source Verified,debt_consolidation,FL,27.15,w,437.17,0.0,INDIVIDUAL,0.0,320492.0,0.0
21600.0,60,13.33,6,96000.0,Source Verified,debt_consolidation,TX,15.2,w,1918.34,0.0,INDIVIDUAL,1497.0,33610.0,0.0
16000.0,60,12.69,10,85000.0,Not Verified,debt_consolidation,RI,16.56,f,3885.92,0.0,INDIVIDUAL,,,1.0
24550.0,36,15.99,7,76907.0,Verified,debt_consolidation,CA,32.87,f,2635.34,0.0,INDIVIDUAL,0.0,235846.0,1.0
6075.0,36,12.12,0,22000.0,Not Verified,credit_card,WI,18.49,f,450.17,0.0,INDIVIDUAL,0.0,11424.0,0.0
20000.0,60,21.67,10,230000.0,Source Verified,home_improvement,NY,11.59,w,2090.9,0.0,INDIVIDUAL,0.0,187804.0,0.0
5500.0,36,6.03,7,84000.0,Not Verified,car,MA,4.41,f,517.78,0.0,INDIVIDUAL,0.0,302417.0,0.0
12000.0,36,10.99,10,40000.0,Not Verified,debt_consolidation,FL,9.9,f,516.02,0.0,INDIVIDUAL,0.0,9692.0,0.0
24000.0,60,9.17,9,72000.0,Not Verified,credit_card,FL,21.57,w,0.0,0.0,INDIVIDUAL,0.0,181959.0,0.0
5600.0,36,17.27,0,45000.0,Verified,debt_consolidation,NY,5.49,f,1597.58,0.0,INDIVIDUAL,0.0,12074.0,0.0
7000.0,36,9.99,0,95000.0,Source Verified,home_improvement,OH,10.86,w,162.86,0.0,INDIVIDUAL,0.0,25131.0,0.0
25000.0,36,6.24,4,450000.0,Source Verified,credit_card,CT,15.71,w,540.86,0.0,INDIVIDUAL,0.0,921640.0,0.0
12000.0,60,20.99,0,55000.0,Not Verified,debt_consolidation,CA,9.62,f,2343.4,0.0,INDIVIDUAL,0.0,410156.0,0.0
21000.0,36,6.89,1,110000.0,Source Verified,debt_consolidation,CA,20.28,w,222.05,0.0,INDIVIDUAL,0.0,57250.0,0.0
25000.0,60,14.65,3,160000.0,Verified,credit_card,AR,19.25,w,1159.1,0.0,INDIVIDUAL,143.0,343079.0,0.0
10000.0,36,11.99,-1,60000.0,Verified,major_purchase,TX,30.22,f,1620.14,0.0,INDIVIDUAL,320.0,56201.0,1.0
13000.0,36,6.03,3,120000.0,Not Verified,debt_consolidation,TX,14.59,f,841.25,0.0,INDIVIDUAL,0.0,214391.0,0.0
21125.0,60,16.99,6,47000.0,Source Verified,credit_card,MN,10.11,w,2260.78,0.0,INDIVIDUAL,0.0,118438.0,0.0
28000.0,60,20.8,8,100000.0,Verified,debt_consolidation,NY,14.63,f,10890.9,37.72,INDIVIDUAL,0.0,419082.0,0.0
12500.0,36,20.2,6,37440.0,Verified,debt_consolidation,NJ,23.24,f,2526.99,0.0,INDIVIDUAL,0.0,12243.0,0.0
24000.0,60,18.75,7,60000.0,Verified,medical,TX,28.52,f,11500.54,0.0,INDIVIDUAL,,,0.0
28000.0,60,8.19,10,115000.0,Source Verified,debt_consolidation,NV,23.03,w,2264.56,0.0,INDIVIDUAL,0.0,219959.0,0.0
29000.0,60,13.99,8,62000.0,Source Verified,debt_consolidation,FL,20.71,w,2569.74,0.0,INDIVIDUAL,0.0,162203.0,0.0
1000.0,36,19.03,-1,31800.0,Not Verified,other,HI,21.85,f,263.73,0.0,INDIVIDUAL,,,0.0
1900.0,36,23.99,10,31907.0,Verified,debt_consolidation,MN,18.7,w,35.45,0.0,INDIVIDUAL,0.0,15951.0,0.0
14400.0,60,11.99,9,160000.0,Verified,small_business,CT,6.22,f,143.94,0.0,INDIVIDUAL,,,1.0
20000.0,60,13.66,7,70000.0,Source Verified,home_improvement,OH,26.44,w,2534.03,0.0,INDIVIDUAL,0.0,55673.0,0.0
6400.0,36,9.99,2,92000.0,Verified,debt_consolidation,NY,35.01,w,98.18,0.0,INDIVIDUAL,0.0,305966.0,0.0
18000.0,60,11.67,10,58000.0,Source Verified,debt_consolidation,OH,23.05,w,769.7,0.0,INDIVIDUAL,0.0,170391.0,1.0
13000.0,60,11.67,2,115000.0,Not Verified,debt_consolidation,CA,19.6,f,2119.7,0.0,INDIVIDUAL,0.0,61551.0,0.0
6000.0,36,7.89,2,175000.0,Not Verified,debt_consolidation,SC,19.88,w,149.3,0.0,INDIVIDUAL,153.0,375378.0,0.0
9000.0,36,14.99,-1,62000.0,Verified,credit_card,FL,18.95,f,1302.09,0.0,INDIVIDUAL,0.0,175072.0,1.0
9600.0,36,11.99,10,72000.0,Not Verified,debt_consolidation,PA,17.73,w,1460.5,0.0,INDIVIDUAL,0.0,34525.0,1.0
6000.0,36,7.89,7,15600.0,Source Verified,debt_consolidation,CA,34.0,w,282.68,0.0,INDIVIDUAL,0.0,14796.0,0.0
35000.0,36,14.31,2,110000.0,Verified,debt_consolidation,MD,19.05,w,2280.45,0.0,INDIVIDUAL,0.0,311628.0,1.0
7200.0,36,10.49,2,80000.0,Source Verified,debt_consolidation,TX,8.64,f,649.46,0.0,INDIVIDUAL,0.0,171845.0,0.0
15000.0,36,13.18,10,78000.0,Source Verified,debt_consolidation,IN,10.6,f,314.76,0.0,INDIVIDUAL,125.0,112236.0,0.0
25000.0,60,19.52,9,60000.0,Verified,debt_consolidation,NJ,24.91,w,6643.03,0.0,INDIVIDUAL,2813.0,36427.0,0.0
35000.0,60,13.33,0,105000.0,Source Verified,debt_consolidation,AZ,13.12,w,1871.59,0.0,INDIVIDUAL,0.0,356246.0,0.0
13950.0,60,19.47,8,65000.0,Verified,credit_card,AZ,33.01,f,4241.66,0.0,INDIVIDUAL,0.0,92414.0,0.0
32750.0,36,10.99,8,120000.0,Verified,debt_consolidation,UT,21.08,w,4262.24,0.0,INDIVIDUAL,0.0,358943.0,0.0
4200.0,36,9.17,0,10000.0,Verified,debt_consolidation,CA,23.65,w,148.36,0.0,INDIVIDUAL,0.0,15630.0,0.0
13450.0,60,16.49,10,68000.0,Not Verified,credit_card,IL,35.03,w,2382.55,0.0,INDIVIDUAL,0.0,292119.0,0.0
14975.0,36,11.14,8,58000.0,Not Verified,debt_consolidation,FL,21.87,f,2714.7,0.0,INDIVIDUAL,0.0,38840.0,1.0
22400.0,36,7.62,3,125000.0,Verified,debt_consolidation,VT,10.94,f,761.3,0.0,INDIVIDUAL,0.0,402059.0,1.0
7000.0,36,11.53,4,28000.0,Source Verified,debt_consolidation,NY,10.63,f,255.06,0.0,INDIVIDUAL,0.0,7080.0,0.0
28000.0,60,13.99,-1,85000.0,Source Verified,debt_consolidation,TX,25.6,w,1550.32,0.0,INDIVIDUAL,0.0,189942.0,0.0
34675.0,60,17.14,10,150000.0,Verified,debt_consolidation,WA,35.98,w,6435.81,0.0,INDIVIDUAL,1047.0,599910.0,0.0
10000.0,36,7.49,6,71000.0,Verified,credit_card,NY,2.74,w,595.46,0.0,INDIVIDUAL,0.0,5814.0,0.0
14000.0,60,12.69,4,40000.0,Not Verified,debt_consolidation,TX,33.69,w,851.36,0.0,INDIVIDUAL,0.0,115657.0,0.0
14000.0,60,14.65,7,54000.0,Not Verified,debt_consolidation,SD,30.89,w,495.49,0.0,INDIVIDUAL,0.0,252525.0,0.0
9000.0,36,8.9,5,29400.0,Source Verified,debt_consolidation,AZ,12.86,w,1128.28,0.0,INDIVIDUAL,0.0,123989.0,0.0
4900.0,36,11.14,2,54096.0,Verified,credit_card,CA,24.38,f,865.41,0.0,INDIVIDUAL,,,1.0
10775.0,36,7.9,3,67000.0,Source Verified,credit_card,MO,3.44,f,1140.02,0.0,INDIVIDUAL,68.0,111586.0,0.0
3750.0,36,17.57,1,35000.0,Not Verified,debt_consolidation,CA,24.55,f,827.15,0.0,INDIVIDUAL,0.0,30191.0,0.0
27800.0,36,7.62,0,110000.0,Verified,home_improvement,AZ,8.07,f,3070.47,0.0,INDIVIDUAL,0.0,187741.0,1.0
15000.0,36,6.24,5,65000.0,Not Verified,debt_consolidation,FL,13.28,w,427.76,0.0,INDIVIDUAL,0.0,190044.0,0.0
8800.0,36,8.18,1,161000.0,Not Verified,home_improvement,NC,5.23,w,340.08,0.0,INDIVIDUAL,0.0,239548.0,0.0
15000.0,36,13.33,-1,54000.0,Verified,home_improvement,MI,29.64,w,930.94,0.0,INDIVIDUAL,13964.0,34487.0,0.0
5000.0,36,19.52,10,32225.0,Not Verified,other,WA,6.11,f,1542.74,0.0,INDIVIDUAL,77.0,3031.0,0.0
4000.0,36,23.43,10,100000.0,Not Verified,major_purchase,TX,11.58,w,1303.53,0.0,INDIVIDUAL,0.0,298384.0,1.0
12000.0,60,14.17,3,56400.0,Verified,debt_consolidation,NH,9.72,f,281.98,0.0,INDIVIDUAL,,,1.0
32750.0,60,20.49,5,120000.0,Verified,debt_consolidation,OK,19.04,f,4279.31,0.0,INDIVIDUAL,0.0,218829.0,0.0
6000.0,36,7.26,10,65000.0,Source Verified,credit_card,TX,17.65,f,230.05,0.0,INDIVIDUAL,5546.0,29391.0,0.0
16300.0,60,18.99,4,48000.0,Source Verified,other,CA,5.43,w,3834.77,0.0,INDIVIDUAL,0.0,8484.0,0.0
12000.0,36,10.99,8,48000.0,Verified,debt_consolidation,NE,26.68,f,405.64,0.0,INDIVIDUAL,0.0,24003.0,0.0
3000.0,36,19.2,10,65000.0,Not Verified,other,NY,4.3,f,894.52,0.0,INDIVIDUAL,0.0,7057.0,0.0
8000.0,36,11.53,0,43000.0,Not Verified,debt_consolidation,WI,15.71,f,146.82,0.0,INDIVIDUAL,589.0,16897.0,0.0
15950.0,36,10.15,1,77250.0,Not Verified,credit_card,NM,21.53,f,1059.48,0.0,INDIVIDUAL,0.0,160481.0,1.0
21950.0,60,19.99,10,80000.0,Source Verified,debt_consolidation,CA,12.03,f,6920.34,0.0,INDIVIDUAL,0.0,56018.0,0.0
20000.0,36,7.89,1,105000.0,Source Verified,debt_consolidation,HI,10.26,w,497.65,0.0,INDIVIDUAL,0.0,402170.0,0.0
8400.0,36,9.76,2,85000.0,Verified,debt_consolidation,CA,22.26,w,63.77,0.0,INDIVIDUAL,0.0,76888.0,0.0
7200.0,60,20.5,-1,24000.0,Verified,debt_consolidation,IL,21.44,f,365.17,0.0,INDIVIDUAL,0.0,33638.0,1.0
9700.0,36,15.61,10,58000.0,Source Verified,debt_consolidation,PA,32.75,w,921.41,0.0,INDIVIDUAL,0.0,51315.0,0.0
20000.0,60,16.29,10,70000.0,Verified,debt_consolidation,SC,21.82,w,3968.78,0.0,INDIVIDUAL,0.0,170714.0,0.0
21000.0,36,7.89,2,64000.0,Not Verified,debt_consolidation,CA,29.35,f,323.37,0.0,INDIVIDUAL,0.0,55022.0,0.0
24225.0,60,18.64,10,46200.0,Verified,debt_consolidation,NC,21.32,f,2900.11,0.0,INDIVIDUAL,,,1.0
18000.0,60,10.99,1,175549.0,Not Verified,home_improvement,CA,6.85,w,781.34,0.0,INDIVIDUAL,0.0,354466.0,0.0
12000.0,36,7.26,7,38000.0,Not Verified,debt_consolidation,IL,22.71,f,339.94,0.0,INDIVIDUAL,0.0,33952.0,0.0
12000.0,60,18.24,3,113091.0,Source Verified,debt_consolidation,MD,14.76,f,2824.13,0.0,INDIVIDUAL,3465.0,295879.0,0.0
10000.0,36,12.59,10,130000.0,Verified,debt_consolidation,CA,12.98,w,90.93,0.0,INDIVIDUAL,84.0,270006.0,0.0
19150.0,36,14.99,4,52000.0,Verified,credit_card,NY,34.23,f,2825.52,0.0,INDIVIDUAL,0.0,76073.0,0.0
25000.0,60,19.19,1,130000.0,Source Verified,credit_card,MI,18.55,w,1133.94,0.0,INDIVIDUAL,0.0,98224.0,0.0
11000.0,36,15.8,7,42000.0,Not Verified,debt_consolidation,FL,19.71,f,2879.79,0.0,INDIVIDUAL,0.0,169334.0,1.0
25975.0,36,7.9,10,65000.0,Verified,debt_consolidation,CA,4.23,f,3284.06,0.0,INDIVIDUAL,0.0,184720.0,1.0
21475.0,60,11.53,3,77000.0,Source Verified,debt_consolidation,TX,31.48,f,1173.02,0.0,INDIVIDUAL,0.0,99383.0,0.0
7125.0,36,11.97,2,57500.0,Not Verified,debt_consolidation,MA,18.76,f,1377.98,0.0,INDIVIDUAL,,,1.0
24625.0,60,11.99,9,56000.0,Source Verified,debt_consolidation,CT,24.49,f,5488.34,0.0,INDIVIDUAL,0.0,197468.0,0.0
16000.0,36,9.99,10,52000.0,Not Verified,credit_card,TX,13.52,f,495.8,0.0,INDIVIDUAL,0.0,103062.0,0.0
5400.0,36,12.49,8,78000.0,Not Verified,debt_consolidation,TN,13.86,w,769.85,0.0,INDIVIDUAL,0.0,25123.0,0.0
8000.0,36,8.19,-1,60000.0,Verified,home_improvement,DE,30.24,w,521.55,0.0,INDIVIDUAL,0.0,357765.0,0.0
15000.0,60,7.89,2,80000.0,Not Verified,home_improvement,OH,16.2,w,379.81,0.0,INDIVIDUAL,0.0,186228.0,0.0
10000.0,36,10.99,2,115000.0,Source Verified,debt_consolidation,NC,22.8,f,1103.77,0.0,INDIVIDUAL,0.0,62030.0,1.0
9750.0,36,8.9,7,48000.0,Not Verified,debt_consolidation,PA,16.38,f,1163.27,0.0,INDIVIDUAL,,,1.0
12000.0,36,11.22,10,55000.0,Source Verified,credit_card,TX,32.62,w,153.34,0.0,INDIVIDUAL,59.0,59656.0,0.0
6200.0,36,16.99,3,43200.0,Source Verified,medical,FL,16.47,w,251.81,0.0,INDIVIDUAL,0.0,21227.0,0.0
28000.0,36,12.05,-1,82863.72,Verified,other,FL,7.5,w,527.69,0.0,INDIVIDUAL,0.0,162790.0,0.0
12000.0,36,7.49,4,55000.0,Source Verified,credit_card,MO,25.88,w,0.0,0.0,INDIVIDUAL,0.0,198040.0,0.0
11500.0,36,13.99,0,65000.0,Verified,debt_consolidation,VA,31.57,f,500.15,0.0,INDIVIDUAL,0.0,425734.0,0.0
18500.0,60,14.65,1,40213.0,Source Verified,credit_card,NV,37.33,w,1300.81,0.0,INDIVIDUAL,0.0,29502.0,0.0
15000.0,60,13.33,10,135000.0,Source Verified,credit_card,NY,17.3,w,1563.88,0.0,INDIVIDUAL,0.0,75203.0,0.0
35000.0,60,17.57,10,116000.0,Verified,debt_consolidation,AR,6.56,f,5574.85,0.0,INDIVIDUAL,0.0,237273.0,0.0
10800.0,36,13.11,10,105000.0,Not Verified,home_improvement,GA,21.3,f,1143.58,0.0,INDIVIDUAL,0.0,197199.0,1.0
11000.0,36,9.67,-1,34200.0,Verified,other,OH,28.63,f,1347.44,0.0,INDIVIDUAL,0.0,74047.0,0.0
11950.0,36,9.17,10,58000.0,Not Verified,debt_consolidation,TX,28.31,f,1391.7,0.0,INDIVIDUAL,0.0,177883.0,0.0
28800.0,60,10.64,1,80000.0,Verified,credit_card,CT,20.43,f,221.31,0.0,INDIVIDUAL,0.0,292439.0,0.0
24000.0,36,16.55,0,125000.0,Source Verified,debt_consolidation,FL,10.17,w,2477.07,0.0,INDIVIDUAL,0.0,39595.0,0.0
11500.0,36,17.86,2,32000.0,Source Verified,home_improvement,NY,39.08,w,1253.18,0.0,INDIVIDUAL,0.0,33364.0,0.0
15000.0,36,10.99,0,59400.0,Not Verified,debt_consolidation,MD,18.12,w,1601.98,0.0,INDIVIDUAL,0.0,196414.0,1.0
20000.0,60,13.99,10,68000.0,Source Verified,other,OK,12.44,w,0.0,0.0,INDIVIDUAL,0.0,23368.0,0.0
15500.0,36,14.16,9,54352.0,Source Verified,debt_consolidation,MA,26.85,f,706.76,0.0,INDIVIDUAL,0.0,33959.0,0.0
