BANK_INVESTMENT,TERM,INTEREST_RATE,EMPLOYEMENT_DURATION,EMPPLOYMENT_TITLE,ANNUAL_INCOME,STATUS,LOAN_PURPOSE,STATE,DTI,INITIAL_LIST_STATUS,RECEIVED_INTEREST_TOTAL,RECEIVED_LATE_FEE,APPLICATION_TYPE,TOTAL_COLLECTION_AMOUNT,TOTAL_CURRENT_BALANCE,LOAN_STATUS
18000.0,60 months,15.61,8 years,POLICE OFFICER,67000.0,Source Verified,debt_consolidation,OR,22.35,f,3286.91,0.0,INDIVIDUAL,0.0,230656.0,1.0
17900.0,60 months,12.29,< 1 year,Social Worker,95050.0,Not Verified,credit_card,CA,19.6,w,707.63,0.0,INDIVIDUAL,0.0,755595.0,0.0
20000.0,60 months,24.5,10+ years,"Unisem Test (Sunnyvale), Inc.",136000.0,Verified,other,CA,21.06,w,9830.04,0.0,INDIVIDUAL,0.0,92398.0,0.0
10000.0,36 months,11.99,6 years,Ultrasound Technologist,60000.0,Not Verified,debt_consolidation,LA,12.56,f,1202.96,0.0,INDIVIDUAL,0.0,16095.0,1.0
5500.0,36 months,11.99,9 years,Teacher,33000.0,Source Verified,credit_card,CO,8.84,w,996.25,0.0,INDIVIDUAL,0.0,5836.0,0.0
5000.0,36 months,12.29,2 years,Pharmacy tech,42000.0,Not Verified,debt_consolidation,PA,18.26,f,282.42,0.0,INDIVIDUAL,0.0,22337.0,0.0
8000.0,36 months,9.17,3 years,Licensed Massage Therapist,35000.0,Verified,debt_consolidation,NE,18.24,f,227.45,0.0,INDIVIDUAL,261.0,90523.0,0.0
15000.0,60 months,8.18,10+ years,Assistant Superintendent,110000.0,Source Verified,credit_card,NJ,19.02,w,387.02,0.0,INDIVIDUAL,0.0,122255.0,0.0
11000.0,60 months,12.39,4 years,Research Associate,49000.0,Source Verified,debt_consolidation,PA,10.26,w,1253.73,0.0,INDIVIDUAL,110.0,41339.0,0.0
15000.0,36 months,16.55,10+ years,Medical Biller,70000.0,Not Verified,other,CA,16.78,w,1688.04,0.0,INDIVIDUAL,0.0,156097.0,0.0
15450.0,36 months,12.42,8 years,APS,75000.0,Source Verified,debt_consolidation,NM,8.96,f,3141.69,0.0,INDIVIDUAL,,,1.0
11275.0,36 months,14.3,7 years,EXECUTIVE ASSISTANT,63000.0,Verified,debt_consolidation,NY,19.78,f,2414.41,0.0,INDIVIDUAL,0.0,55975.0,0.0
7000.0,36 months,10.64,4 years,Welder,95000.0,Verified,debt_consolidation,TX,14.55,w,0.0,0.0,INDIVIDUAL,0.0,22723.0,0.0
28000.0,60 months,9.99,2 years,IT Manager,85000.0,Verified,debt_consolidation,AL,17.32,w,447.65,0.0,INDIVIDUAL,0.0,371359.0,0.0
10000.0,36 months,9.17,10+ years,Owner/Designer,50000.0,Verified,debt_consolidation,TX,17.81,w,609.68,0.0,INDIVIDUAL,0.0,20674.0,0.0
8000.0,36 months,5.32,10+ years,mgr,65000.0,Not Verified,debt_consolidation,CA,16.95,w,163.45,0.0,INDIVIDUAL,2610.0,26700.0,0.0
24000.0,60 months,20.49,< 1 year,Ibm (eclaro IT),130000.0,Source Verified,credit_card,CA,28.91,f,12109.76,0.0,INDIVIDUAL,0.0,272214.0,0.0
18000.0,60 months,14.99,10+ years,Team Leader,70000.0,Not Verified,credit_card,MI,30.76,w,3631.65,0.0,INDIVIDUAL,0.0,227005.0,0.0
3000.0,36 months,22.4,1 year,Vice President/Branch Manager,67000.0,Not Verified,other,GA,16.85,f,968.22,0.0,INDIVIDUAL,0.0,203905.0,0.0
23000.0,36 months,14.98,1 year,Operations Administrator,54000.0,Source Verified,credit_card,TX,24.64,f,4716.03,0.0,INDIVIDUAL,0.0,30033.0,0.0
12000.0,60 months,14.65,5 years,Senior Project Manager,90000.0,Source Verified,credit_card,CA,8.44,w,979.94,0.0,INDIVIDUAL,0.0,20962.0,0.0
18000.0,60 months,9.99,1 year,Assistant Food Service Director,40000.0,Verified,debt_consolidation,NJ,17.07,w,277.78,0.0,INDIVIDUAL,0.0,30683.0,0.0
13200.0,36 months,10.64,< 1 year,Managed Health Care Associates inc,70000.0,Not Verified,credit_card,WA,7.9,f,2097.28,0.0,INDIVIDUAL,0.0,13409.0,0.0
6000.0,36 months,15.61,10+ years,Nurse Mgr,65000.0,Verified,home_improvement,NY,2.58,f,734.58,0.0,INDIVIDUAL,0.0,125503.0,1.0
3200.0,36 months,7.68,10+ years,Buffalo Psychiatric Center,61717.0,Not Verified,major_purchase,NY,12.29,f,73.09,0.0,INDIVIDUAL,,,1.0
15025.0,60 months,24.99,5 years,relationship banking specialist,35776.0,Verified,debt_consolidation,IL,6.14,f,2407.18,0.0,INDIVIDUAL,0.0,189893.0,0.0
7975.0,36 months,18.24,3 years,CEO,50000.0,Verified,small_business,CA,13.15,f,1690.74,0.0,INDIVIDUAL,0.0,30206.0,0.0
19200.0,60 months,23.43,10+ years,Office Manager,91624.0,Verified,debt_consolidation,FL,19.91,f,5402.42,0.0,INDIVIDUAL,0.0,70275.0,0.0
25750.0,60 months,22.99,3 years,Corp. Director of Locomotive Support,126000.0,Verified,debt_consolidation,AR,20.74,w,916.42,0.0,JOINT,291.0,319303.0,0.0
6000.0,36 months,14.09,3 years,Low-Temp Refrigeration Inc.,55000.0,Not Verified,credit_card,FL,10.71,f,1354.7,0.0,INDIVIDUAL,0.0,92760.0,0.0
12000.0,36 months,9.17,6 years,Registered Nurse,130000.0,Source Verified,debt_consolidation,CA,15.21,f,82.53,0.0,INDIVIDUAL,0.0,62229.0,0.0
15000.0,36 months,13.67,10+ years,Crew Chief,95000.0,Verified,debt_consolidation,NY,8.44,f,3003.99,0.0,INDIVIDUAL,0.0,18589.0,0.0
12650.0,60 months,13.33,10+ years,Accounts Receivable,47840.0,Not Verified,debt_consolidation,CA,23.73,w,468.08,0.0,INDIVIDUAL,0.0,278510.0,0.0
15850.0,60 months,9.25,2 years,Collector for Student Loans,36000.0,Verified,credit_card,NJ,22.18,f,2619.39,0.0,INDIVIDUAL,0.0,146169.0,0.0
7000.0,36 months,7.69,1 year,Broker/Owner,100000.0,Source Verified,debt_consolidation,MA,11.6,w,606.42,0.0,INDIVIDUAL,0.0,327311.0,0.0
28000.0,36 months,7.89,8 years,manager,100000.0,Verified,credit_card,AR,34.44,w,1319.18,0.0,INDIVIDUAL,0.0,391172.0,0.0
7000.0,36 months,8.94,10+ years,,149385.0,Not Verified,other,VA,1.24,f,1003.69,0.0,INDIVIDUAL,,,1.0
16500.0,60 months,12.12,2 years,Crown Plaza Hotel,45000.0,Verified,medical,PA,8.74,f,4131.48,0.0,INDIVIDUAL,,,1.0
25000.0,60 months,18.84,10+ years,Consultant,97000.0,Verified,debt_consolidation,WA,29.25,f,3357.49,0.0,INDIVIDUAL,0.0,101778.0,0.0
20000.0,60 months,16.55,10+ years,operations supervisor,85000.0,Source Verified,debt_consolidation,FL,18.24,w,1330.52,0.0,INDIVIDUAL,3368.0,15237.0,0.0
7000.0,36 months,13.33,6 years,Controller,85000.0,Source Verified,credit_card,CA,16.72,f,399.42,0.0,INDIVIDUAL,0.0,406556.0,0.0
15975.0,36 months,10.16,6 years,ARAMARK,55000.0,Not Verified,debt_consolidation,PA,25.96,w,2104.39,0.0,INDIVIDUAL,0.0,53255.0,1.0
7175.0,36 months,13.99,< 1 year,Courier,20000.0,Source Verified,debt_consolidation,CA,11.22,f,677.58,0.0,INDIVIDUAL,0.0,20342.0,0.0
9800.0,36 months,12.69,4 years,Manufacturing,35000.0,Not Verified,debt_consolidation,IN,12.28,f,831.05,0.0,INDIVIDUAL,0.0,89938.0,0.0
30000.0,60 months,16.55,< 1 year,business devopment & operations manager,95000.0,Verified,debt_consolidation,CO,19.91,w,1875.67,36.92,INDIVIDUAL,0.0,286085.0,0.0
20000.0,36 months,9.17,10+ years,Program coordinator,56000.0,Source Verified,credit_card,NY,29.55,w,980.86,0.0,INDIVIDUAL,0.0,167289.0,0.0
25000.0,60 months,17.57,10+ years,IT Director,75000.0,Source Verified,debt_consolidation,TN,18.79,w,1708.36,0.0,INDIVIDUAL,1000.0,59084.0,1.0
3600.0,36 months,13.98,3 years,Investment Advisor Representative,20000.0,Not Verified,credit_card,MI,23.86,f,601.03,0.0,INDIVIDUAL,0.0,11118.0,0.0
24000.0,36 months,8.39,1 year,Executive Administrator,55000.0,Source Verified,credit_card,IL,24.77,w,1707.34,0.0,INDIVIDUAL,1055.0,41089.0,1.0
35000.0,36 months,22.2,10+ years,Puget Sound Naval Shipyard,114000.0,Source Verified,credit_card,WA,12.16,f,12489.96,134.02,INDIVIDUAL,0.0,117163.0,0.0
15000.0,60 months,16.78,10+ years,Lake County Fire Rescue,71545.0,Verified,debt_consolidation,FL,23.08,f,5036.95,0.0,INDIVIDUAL,0.0,244026.0,0.0
7000.0,36 months,8.9,10+ years,MedWatch,75000.0,Not Verified,home_improvement,FL,22.82,f,989.83,0.0,INDIVIDUAL,0.0,248410.0,1.0
7000.0,36 months,13.35,,,24000.0,Verified,debt_consolidation,TX,26.75,w,1156.87,0.0,INDIVIDUAL,0.0,15693.0,0.0
10000.0,36 months,7.9,10+ years,Lawhon Construction/Carpenters Local 110,65894.0,Not Verified,debt_consolidation,MO,9.18,f,810.98,0.0,INDIVIDUAL,0.0,23730.0,1.0
7000.0,36 months,14.48,2 years,Controller,76000.0,Not Verified,medical,PA,24.29,w,0.0,0.0,INDIVIDUAL,0.0,263908.0,0.0
10000.0,36 months,5.32,10+ years,Executive,100000.0,Source Verified,credit_card,DC,13.55,w,207.27,0.0,INDIVIDUAL,0.0,38535.0,0.0
14000.0,60 months,17.57,4 years,Hazardous Waste chemist,65000.0,Verified,debt_consolidation,CA,14.11,w,3493.5,0.0,INDIVIDUAL,0.0,33073.0,0.0
9975.0,60 months,18.99,10+ years,Senior Investment Associate,50000.0,Not Verified,other,MI,19.97,w,304.35,0.0,INDIVIDUAL,0.0,133605.0,0.0
3500.0,36 months,10.99,8 years,IA,42000.0,Source Verified,debt_consolidation,CA,28.91,f,178.71,0.0,INDIVIDUAL,96.0,27257.0,0.0
7700.0,60 months,18.25,,,80000.0,Verified,medical,CA,14.3,f,346.28,0.0,INDIVIDUAL,0.0,29794.0,1.0
17626.2727501,36 months,12.87,10+ years,Henzel & Associates Inc,77700.0,Not Verified,other,IL,18.24,f,3813.84,123.171757663,INDIVIDUAL,,,0.0
13200.0,36 months,12.69,10+ years,production administration technician,52000.0,Source Verified,debt_consolidation,FL,13.59,w,390.51,0.0,INDIVIDUAL,0.0,165206.0,0.0
17000.0,60 months,14.49,10+ years,IT Analyst,75000.0,Not Verified,debt_consolidation,PA,27.3,f,3149.92,0.0,INDIVIDUAL,0.0,231406.0,0.0
12000.0,36 months,9.71,10+ years,Loomis,70000.0,Source Verified,debt_consolidation,OR,8.59,f,546.31,0.0,INDIVIDUAL,0.0,225828.0,1.0
15000.0,36 months,6.24,10+ years,sr.programmer,72000.0,Not Verified,credit_card,CA,28.05,w,72.8,0.0,INDIVIDUAL,0.0,324912.0,0.0
6000.0,36 months,21.99,10+ years,Secretary,27500.0,Verified,home_improvement,OH,23.88,w,95.29,0.0,INDIVIDUAL,0.0,19030.0,0.0
25600.0,60 months,11.67,10+ years,Master Electrician/ Owner,75000.0,Not Verified,home_improvement,VA,19.44,w,3397.47,0.0,INDIVIDUAL,0.0,307713.0,0.0
17825.0,60 months,16.29,10+ years,Parallon Group (previously CMC Hospital),66000.0,Verified,debt_consolidation,VA,25.51,w,6238.77,0.0,INDIVIDUAL,0.0,80154.0,0.0
7000.0,60 months,10.74,< 1 year,Wells Fargo,35000.0,Source Verified,other,MN,17.31,f,951.66,0.0,INDIVIDUAL,,,0.0
30000.0,60 months,12.59,5 years,"Director, Patient Financial Services",150000.0,Source Verified,debt_consolidation,CA,31.78,w,583.74,0.0,INDIVIDUAL,0.0,579513.0,0.0
13500.0,36 months,6.24,5 years,manager,45000.0,Not Verified,credit_card,NC,19.63,w,384.98,0.0,INDIVIDUAL,0.0,23270.0,0.0
16000.0,36 months,7.89,10+ years,Collector,50000.0,Source Verified,credit_card,TX,24.18,w,971.52,0.0,INDIVIDUAL,0.0,22217.0,0.0
12375.0,36 months,16.55,3 years,Supervisor,60000.0,Source Verified,debt_consolidation,TX,24.74,w,1247.69,0.0,INDIVIDUAL,0.0,46380.0,0.0
21000.0,36 months,9.49,7 years,Transportation Engineer,80808.0,Source Verified,debt_consolidation,CA,12.65,f,1699.28,0.0,INDIVIDUAL,0.0,41997.0,0.0
5325.0,36 months,8.39,10+ years,Sr. Nuclear Medicine Technologist,95000.0,Not Verified,credit_card,OH,6.52,f,482.49,0.0,INDIVIDUAL,0.0,65062.0,0.0
20000.0,60 months,12.29,2 years,Sr. Underwriter,106500.0,Not Verified,credit_card,NJ,13.14,w,790.64,0.0,INDIVIDUAL,195.0,95408.0,0.0
30000.0,60 months,15.61,7 years,Director of Sales,225000.0,Verified,debt_consolidation,CA,5.54,w,2945.44,0.0,INDIVIDUAL,0.0,37637.0,0.0
3000.0,36 months,6.92,7 years,Physical therapist,98000.0,Not Verified,debt_consolidation,CA,5.23,w,137.56,0.0,INDIVIDUAL,0.0,11989.0,0.0
10000.0,36 months,17.57,10+ years,mail carrier,45000.0,Source Verified,debt_consolidation,CA,37.95,w,1518.93,0.0,INDIVIDUAL,0.0,33719.0,1.0
25000.0,60 months,11.49,2 years,Operations,65000.0,Not Verified,debt_consolidation,NJ,13.59,w,443.86,0.0,INDIVIDUAL,0.0,62058.0,0.0
5750.0,36 months,13.99,10+ years,anhing corporation,60000.0,Not Verified,credit_card,CA,12.44,f,919.56,0.0,INDIVIDUAL,,,0.0
15000.0,60 months,10.99,10+ years,Oncology nurse,120000.0,Not Verified,other,OH,26.95,w,114.48,0.0,INDIVIDUAL,0.0,90005.0,0.0
11000.0,36 months,13.67,6 years,Teacher,42000.0,Verified,debt_consolidation,KY,19.77,f,2202.82,0.0,INDIVIDUAL,0.0,219950.0,0.0
13000.0,60 months,13.67,4 years,Seibi Technician,95000.0,Not Verified,debt_consolidation,KY,15.31,w,274.7,0.0,INDIVIDUAL,0.0,37028.0,0.0
35000.0,36 months,8.39,8 years,Senior Commercial Representitive,97000.0,Verified,credit_card,TX,9.25,w,3451.36,0.0,INDIVIDUAL,0.0,185514.0,0.0
16000.0,36 months,14.49,,,60000.0,Verified,debt_consolidation,KS,12.52,f,1731.38,0.0,INDIVIDUAL,801.0,142250.0,0.0
10000.0,36 months,10.16,5 years,Island City Flying Service,39520.0,Not Verified,debt_consolidation,FL,31.04,f,1283.87,0.0,INDIVIDUAL,0.0,59003.0,1.0
9775.0,36 months,19.99,2 years,Police officer,90000.0,Source Verified,debt_consolidation,CO,31.44,f,693.08,0.0,INDIVIDUAL,0.0,639918.0,0.0
20000.0,60 months,14.49,,,60000.0,Verified,debt_consolidation,NY,11.92,w,4081.75,0.0,INDIVIDUAL,116.0,165806.0,0.0
14825.0,60 months,17.86,10+ years,Bus driver,56236.09,Source Verified,debt_consolidation,NC,23.58,f,1885.28,0.0,INDIVIDUAL,0.0,50202.0,0.0
22000.0,36 months,5.32,10+ years,Owner,75000.0,Source Verified,debt_consolidation,OH,18.32,w,534.4,0.0,INDIVIDUAL,0.0,203827.0,0.0
9000.0,36 months,12.49,1 year,Owner,40000.0,Source Verified,debt_consolidation,LA,25.74,w,1283.1,0.0,INDIVIDUAL,5008.0,156714.0,0.0
2000.0,36 months,13.67,4 years,Abeo,24500.0,Not Verified,moving,UT,17.19,f,449.53,0.0,INDIVIDUAL,,,1.0
10000.0,36 months,17.57,,,89000.0,Verified,other,NY,9.52,f,1308.47,0.0,INDIVIDUAL,0.0,27533.0,0.0
22125.0,60 months,13.66,9 years,Nurse,84000.0,Verified,debt_consolidation,RI,30.69,w,2992.25,0.0,INDIVIDUAL,0.0,297881.0,0.0
6000.0,36 months,6.62,1 year,Grau & Associates,50000.0,Source Verified,house,FL,16.03,f,390.12,0.0,INDIVIDUAL,,,1.0
6000.0,36 months,7.9,2 years,Anchorage Capital Group LLC,155000.0,Not Verified,debt_consolidation,NY,11.01,w,379.75,0.0,INDIVIDUAL,0.0,166190.0,1.0
24000.0,36 months,8.67,9 years,mechanic,80000.0,Source Verified,debt_consolidation,CT,13.92,f,1646.25,0.0,INDIVIDUAL,0.0,184998.0,0.0
14275.0,60 months,15.61,6 years,Sr. Supervisor,56720.67,Verified,debt_consolidation,KY,7.36,w,2556.23,0.0,INDIVIDUAL,0.0,186501.0,0.0
25000.0,60 months,14.65,3 years,VP Product Development/Sourcing/Producti,275000.0,Source Verified,debt_consolidation,NY,9.58,w,1159.1,0.0,INDIVIDUAL,0.0,54009.0,0.0
8500.0,36 months,7.49,4 years,technical designer,58000.0,Not Verified,debt_consolidation,FL,27.54,w,540.69,0.0,INDIVIDUAL,0.0,72821.0,0.0
11000.0,36 months,16.55,1 year,Purchasing Manager,35000.0,Source Verified,other,CA,27.3,f,981.3,0.0,INDIVIDUAL,0.0,62613.0,0.0
16000.0,60 months,13.99,4 years,Lead Person,44000.0,Source Verified,debt_consolidation,NC,25.56,w,414.42,0.0,INDIVIDUAL,0.0,30317.0,0.0
20000.0,60 months,17.86,10+ years,Business Banking Officer,45000.0,Source Verified,credit_card,NY,24.4,w,2252.04,0.0,INDIVIDUAL,0.0,132493.0,0.0
15000.0,36 months,13.18,3 years,VP of Engineering,128500.0,Verified,debt_consolidation,CA,4.99,w,0.0,0.0,INDIVIDUAL,0.0,21100.0,0.0
13000.0,36 months,11.67,6 years,Plant Manager,88000.0,Source Verified,debt_consolidation,NJ,15.9,f,1652.25,0.0,INDIVIDUAL,310.0,49140.0,0.0
24000.0,60 months,18.2,10+ years,Project Specialist,131019.0,Source Verified,debt_consolidation,SD,27.14,w,699.97,0.0,INDIVIDUAL,0.0,145197.0,0.0
16425.0,36 months,14.33,4 years,BBVA Compass,39500.0,Source Verified,debt_consolidation,AL,20.29,w,1276.25,0.0,INDIVIDUAL,0.0,17219.0,0.0
5000.0,36 months,7.26,2 years,Lead teacher,39000.0,Not Verified,debt_consolidation,OR,10.25,f,86.46,0.0,INDIVIDUAL,0.0,4397.0,0.0
6075.0,36 months,18.54,3 years,SPIA 2,38000.0,Source Verified,credit_card,OR,11.43,f,1112.94,0.0,INDIVIDUAL,0.0,263094.0,0.0
9350.0,36 months,15.61,2 years,Assistant Accounting Manager,78000.0,Not Verified,credit_card,NY,3.32,f,888.16,0.0,INDIVIDUAL,0.0,11906.0,0.0
16000.0,60 months,15.61,10+ years,NURSE -RN,84000.0,Source Verified,credit_card,TX,18.28,w,3843.06,0.0,INDIVIDUAL,0.0,39883.0,0.0
10000.0,36 months,14.09,6 years,FleetSeek,55000.0,Source Verified,credit_card,VA,7.58,f,1468.2,0.0,INDIVIDUAL,,,1.0
12000.0,60 months,18.55,8 years,Shipping team leader,38000.0,Not Verified,debt_consolidation,KY,21.76,f,1140.86,0.0,INDIVIDUAL,0.0,160904.0,0.0
19725.0,60 months,18.99,8 years,Advertising Coordinator,55000.0,Source Verified,debt_consolidation,CA,23.76,w,5339.56,0.0,INDIVIDUAL,0.0,30520.0,0.0
25000.0,60 months,9.49,2 years,RN,91500.0,Source Verified,debt_consolidation,IN,11.95,w,2170.76,0.0,INDIVIDUAL,0.0,295564.0,0.0
22000.0,60 months,15.61,9 years,Vice President,85000.0,Source Verified,credit_card,CA,19.91,w,1087.34,0.0,INDIVIDUAL,0.0,49445.0,0.0
11600.0,36 months,8.9,4 years,The Walt Disney Company,127000.0,Verified,house,CA,8.46,f,646.27,0.0,INDIVIDUAL,0.0,487431.0,1.0
20000.0,36 months,6.03,3 years,Pathology Resident,64000.0,Source Verified,debt_consolidation,NY,17.57,f,1352.3,0.0,INDIVIDUAL,0.0,233786.0,0.0
12425.0,60 months,16.59,9 years,Channel Manager,76000.0,Source Verified,debt_consolidation,CA,15.9,f,1579.69,0.0,INDIVIDUAL,0.0,23800.0,1.0
21000.0,36 months,15.61,4 years,Senior Financial Analyst,92000.0,Source Verified,debt_consolidation,NY,15.14,f,1765.29,0.0,INDIVIDUAL,0.0,586046.0,0.0
5000.0,36 months,9.17,7 years,President,200000.0,Verified,debt_consolidation,NJ,6.76,w,0.0,0.0,INDIVIDUAL,909.0,279035.0,0.0
25000.0,36 months,5.32,5 years,Finance Manager,65000.0,Source Verified,credit_card,CA,11.58,w,614.66,0.0,INDIVIDUAL,0.0,26274.0,0.0
25000.0,60 months,13.99,5 years,Agent,150000.0,Source Verified,major_purchase,CA,10.82,w,1164.14,0.0,INDIVIDUAL,4614.0,51608.0,0.0
14925.0,36 months,11.12,7 years,Right Angle Contracting,106000.0,Source Verified,major_purchase,GA,9.54,f,1659.96,0.0,INDIVIDUAL,,,0.0
8000.0,36 months,10.99,6 years,Central Service Tech,23000.0,Not Verified,debt_consolidation,NC,13.41,f,344.02,0.0,INDIVIDUAL,0.0,7652.0,0.0
12000.0,36 months,16.99,1 year,fleet,40000.0,Not Verified,debt_consolidation,CA,24.39,f,1786.08,0.0,INDIVIDUAL,1312.0,24024.0,0.0
23825.0,60 months,17.57,9 years,Project Design Sepecilst,97000.0,Source Verified,credit_card,WV,20.93,f,3277.0,0.0,INDIVIDUAL,145.0,40229.0,0.0
4125.0,36 months,14.16,< 1 year,Security Officer,20000.0,Not Verified,debt_consolidation,FL,21.43,w,797.32,0.0,INDIVIDUAL,0.0,9577.0,0.0
16525.0,60 months,24.99,< 1 year,service desk officer,41350.0,Source Verified,debt_consolidation,IL,16.59,w,5406.75,0.0,INDIVIDUAL,0.0,27539.0,0.0
24050.0,36 months,16.0,< 1 year,Citigroup,110000.0,Not Verified,home_improvement,NY,5.12,f,5327.05,0.0,INDIVIDUAL,,,1.0
12375.0,60 months,14.99,10+ years,certified medical coder,31000.0,Source Verified,debt_consolidation,TN,26.4,w,1590.41,0.0,INDIVIDUAL,0.0,16632.0,0.0
12000.0,60 months,13.33,9 years,Assistant Manager,40000.0,Not Verified,major_purchase,IL,31.24,w,1251.1,0.0,INDIVIDUAL,0.0,82227.0,0.0
27850.0,36 months,13.67,10+ years,Corporate accounting manager,105000.0,Not Verified,debt_consolidation,NJ,21.14,w,0.0,0.0,INDIVIDUAL,0.0,507928.0,0.0
20000.0,36 months,16.99,10+ years,Vice President,57000.0,Verified,small_business,MO,14.27,f,245.41,0.0,INDIVIDUAL,80.0,134118.0,0.0
9600.0,36 months,12.69,8 years,Designer II,76429.0,Source Verified,debt_consolidation,CA,26.66,f,820.85,0.0,INDIVIDUAL,0.0,49985.0,0.0
28050.0,36 months,14.09,10+ years,Nursing Home,82000.0,Verified,debt_consolidation,PA,25.55,f,5243.23,0.0,INDIVIDUAL,0.0,186068.0,0.0
7000.0,36 months,12.29,8 years,Claims manager,48000.0,Not Verified,credit_card,PA,33.9,w,64.53,0.0,INDIVIDUAL,0.0,44179.0,1.0
20500.0,36 months,17.76,8 years,District Manager,55000.0,Source Verified,credit_card,IN,19.13,f,5524.1,0.0,INDIVIDUAL,0.0,28238.0,0.0
10000.0,36 months,7.49,< 1 year,cashier,25000.0,Not Verified,debt_consolidation,NC,7.49,f,683.41,0.0,INDIVIDUAL,0.0,7288.0,0.0
6700.0,36 months,15.61,9 years,manager,44200.0,Source Verified,debt_consolidation,FL,30.82,f,707.57,0.0,INDIVIDUAL,0.0,202494.0,0.0
15000.0,36 months,13.99,3 years,Assistant Manager,50000.0,Source Verified,credit_card,MO,22.73,f,1128.16,0.0,INDIVIDUAL,0.0,44798.0,0.0
35000.0,60 months,13.33,9 years,Federal agent,120000.0,Verified,debt_consolidation,CA,32.82,w,2210.99,0.0,INDIVIDUAL,684.0,208073.0,1.0
3600.0,36 months,12.59,9 years,Detention Classification Specialist,57000.0,Verified,moving,FL,29.22,w,77.04,0.0,INDIVIDUAL,0.0,140494.0,0.0
3000.0,36 months,15.61,10+ years,materiel handler,70000.0,Not Verified,debt_consolidation,CA,7.95,f,623.84,0.0,INDIVIDUAL,0.0,237039.0,0.0
10700.0,60 months,16.29,4 years,Construction/Maintenance,56000.0,Verified,home_improvement,NJ,21.71,w,612.68,0.0,INDIVIDUAL,0.0,50036.0,1.0
5000.0,36 months,7.89,10+ years,Bakery Manager,48000.0,Verified,debt_consolidation,WA,15.6,f,62.75,0.0,INDIVIDUAL,142.0,20164.0,0.0
20000.0,36 months,7.89,3 years,Commercial Loan Officer,105000.0,Verified,debt_consolidation,AZ,16.97,w,1047.18,0.0,INDIVIDUAL,0.0,413280.0,0.0
5600.0,36 months,12.69,7 years,general manager,42000.0,Verified,major_purchase,CA,19.38,w,165.66,0.0,INDIVIDUAL,0.0,19606.0,0.0
5000.0,36 months,8.18,5 years,Software Licensing Specialist,43500.0,Source Verified,debt_consolidation,WA,13.82,w,129.01,0.0,INDIVIDUAL,0.0,21469.0,0.0
15850.0,36 months,9.67,6 years,IT consultant,148000.0,Verified,debt_consolidation,NJ,19.48,f,1113.06,0.0,INDIVIDUAL,0.0,70948.0,1.0
16000.0,60 months,12.69,10+ years,sales manager,65000.0,Not Verified,debt_consolidation,RI,14.92,w,1436.47,0.0,INDIVIDUAL,0.0,255682.0,0.0
3000.0,36 months,12.12,,,10488.0,Verified,debt_consolidation,SC,11.1,f,494.1,15.0,INDIVIDUAL,0.0,3084.0,1.0
20000.0,36 months,12.29,10+ years,Teacher,75000.0,Source Verified,debt_consolidation,NY,13.05,f,1298.57,0.0,INDIVIDUAL,0.0,157746.0,0.0
24000.0,60 months,15.8,3 years,US Department of Labor,119238.0,Verified,debt_consolidation,VA,14.71,f,5683.93,0.0,INDIVIDUAL,0.0,330603.0,1.0
19950.0,36 months,22.9,9 years,Senior Software Engineer,108000.0,Source Verified,small_business,CA,18.04,w,4415.96,0.0,INDIVIDUAL,0.0,340825.0,1.0
15050.0,60 months,16.99,10+ years,Director of Cardiopulmonary Services,90000.0,Source Verified,debt_consolidation,NC,26.27,w,1028.1,0.0,INDIVIDUAL,35.0,70279.0,0.0
3500.0,36 months,21.98,7 years,Concussion LLP,102000.0,Not Verified,vacation,TX,20.11,w,365.07,0.0,INDIVIDUAL,0.0,54240.0,0.0
14000.0,36 months,8.18,10+ years,Office Manager,56800.0,Source Verified,credit_card,TX,17.66,f,354.86,0.0,INDIVIDUAL,337.0,36703.0,0.0
24000.0,36 months,9.49,10+ years,Accountant,115000.0,Source Verified,credit_card,TN,37.39,w,1804.63,0.0,INDIVIDUAL,0.0,141167.0,0.0
10000.0,60 months,16.29,10+ years,Service tech,59000.0,Verified,debt_consolidation,OH,21.81,w,154.63,0.0,INDIVIDUAL,0.0,147226.0,1.0
18000.0,60 months,13.11,8 years,Duke University Hospital,58000.0,Not Verified,debt_consolidation,NC,21.06,f,5992.23,0.0,INDIVIDUAL,,,0.0
35000.0,60 months,13.35,10+ years,Detective,130000.0,Verified,debt_consolidation,NY,20.09,w,6560.08,0.0,INDIVIDUAL,0.0,402012.0,0.0
20000.0,60 months,12.29,10+ years,PETTY OFFICER FIRST CLASS (PO1),80000.0,Source Verified,credit_card,NJ,24.8,w,1553.88,0.0,INDIVIDUAL,0.0,292396.0,0.0
21000.0,60 months,16.99,10+ years,Military Police,50000.0,Verified,debt_consolidation,NC,33.75,w,1434.57,0.0,INDIVIDUAL,0.0,79074.0,0.0
11200.0,36 months,12.69,10+ years,Teacher,47000.0,Source Verified,debt_consolidation,TN,28.01,w,661.35,0.0,INDIVIDUAL,0.0,46804.0,0.0
